X,Avibase.ID,AviList,Species1_BirdLife,Species2_eBird,eBird.species.group,Species3_BirdTree,Data.type,Source,Specimen.number,Sex,Age,Locality,Country_WRI,Country,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand.wing.Index,Tail.Length,Measurer,Protocol,Publication,Date.collected,Gape_Width,Subspecies,Comments
1712,AVIBASE-04A5B0F9,Phyllastrephus poliocephalus,Phyllastrephus poliocephalus,Phyllastrephus poliocephalus,Phyllastrephus poliocephalus,Phyllastrephus poliocephalus,1,NHMUK,1966.16.1401,M,0,NA,Cameroon,NA,22.8,12.2,3.8,5.7,29,96.5,9.7,86.8,10.1,100,CS,1,NA,NA,NA,NA,NA
1713,AVIBASE-04A5B0F9,Phyllastrephus poliocephalus,Phyllastrephus poliocephalus,Phyllastrephus poliocephalus,Phyllastrephus poliocephalus,Phyllastrephus poliocephalus,1,NHMUK,1966.16.1437,F,0,NA,Cameroon,NA,21.3,12.3,4.4,5.1,24.3,90.5,9.1,81.4,10.1,94,CS,1,NA,NA,NA,NA,NA
1714,AVIBASE-04A5B0F9,Phyllastrephus poliocephalus,Phyllastrephus poliocephalus,Phyllastrephus poliocephalus,Phyllastrephus poliocephalus,Phyllastrephus poliocephalus,1,NHMUK,1966.16.1440,F,0,NA,Cameroon,NA,22.1,12.4,4.3,5.1,25.8,96,10,86,10.4,97,CS,1,NA,NA,NA,NA,NA
1715,AVIBASE-29820AD9,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,1,ZFMK,1976.059,M,0,NA,Ethiopia,NA,20.9,NA,NA,NA,21.3,85,8,77,9.4,85.5,LB,0,NA,NA,NA,NA,NA
1716,AVIBASE-29820AD9,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,1,ZFMK,1976.061,F,0,NA,Ethiopia,NA,19.4,NA,NA,NA,22,77,7,70,9.1,80,LB,0,NA,NA,NA,NA,NA
1717,AVIBASE-29820AD9,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,1,ZFMK,1977.269,F,0,NA,South Sudan,NA,20.5,NA,NA,NA,21.4,79,6,73,7.6,81.5,LB,0,NA,NA,NA,NA,NA
1718,AVIBASE-29820AD9,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,1,ZFMK,1978.063,M,0,NA,South Sudan,NA,20.4,NA,NA,NA,22.9,86.5,8,78.5,9.2,84,LB,0,NA,NA,NA,NA,NA
1719,AVIBASE-29820AD9,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,1,NHMUK,1903.8.1.91,F,0,NA,Kenya,NA,18.6,10.3,3.9,4.2,19.8,75,6.4,68.6,8.5,79,CV,1,NA,NA,NA,NA,NA
1720,AVIBASE-29820AD9,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,1,NHMUK,1916.12.1.1234,M,0,NA,Kenya,NA,20.4,12,3.6,4.2,19.8,84,7.3,76.7,8.7,88,CV,1,NA,NA,NA,NA,NA
1721,AVIBASE-29820AD9,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,1,NHMUK,1971.16.56,M,0,NA,Kenya,NA,20.1,12.1,4,4.2,21.7,83,9.8,73.2,11.8,90,CV,1,NA,NA,NA,NA,NA
1722,AVIBASE-29820AD9,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,1,NHMUK,1971.16.58,F,0,NA,Kenya,NA,16.5,9.9,3.4,3.5,19.4,70,6.4,63.6,9.1,79,CV,1,NA,NA,NA,NA,NA
1723,AVIBASE-29820AD9,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,Phyllastrephus strepitans,1,NHMUK,1936.7.2.120,M,0,NA,NA,NA,19.6,NA,3.5,4.6,21.5,77,NA,NA,NA,80,GT,0,NA,NA,NA,NA,NA
1724,AVIBASE-07FD1D4C,Phyllastrephus terrestris,Phyllastrephus terrestris,Phyllastrephus terrestris,Phyllastrephus terrestris,Phyllastrephus terrestris,1,NHMUK,1905.12.20.16,F,0,NA,South Africa,NA,20,11.5,3.5,4.7,21.8,86,9.8,76.2,11.4,92,CV,1,NA,NA,NA,NA,NA
1725,AVIBASE-07FD1D4C,Phyllastrephus terrestris,Phyllastrephus terrestris,Phyllastrephus terrestris,Phyllastrephus terrestris,Phyllastrephus terrestris,1,NHMUK,1905.12.29.1957,M,0,NA,South Africa,NA,22.9,12.8,4,4.9,21.1,87,8.7,78.3,10,81,CV,1,NA,NA,NA,NA,NA
1726,AVIBASE-07FD1D4C,Phyllastrephus terrestris,Phyllastrephus terrestris,Phyllastrephus terrestris,Phyllastrephus terrestris,Phyllastrephus terrestris,1,NHMUK,1905.12.29.1958,F,0,NA,South Africa,NA,21.2,11.9,4,5.3,21.3,84,7.5,76.5,8.9,85,CV,1,NA,NA,NA,NA,NA
1727,AVIBASE-07FD1D4C,Phyllastrephus terrestris,Phyllastrephus terrestris,Phyllastrephus terrestris,Phyllastrephus terrestris,Phyllastrephus terrestris,1,NHMUK,1930.12.20.17,F,0,NA,South Africa,NA,20.4,12.3,3.5,4.4,22.5,85,9.7,75.3,11.4,83,CV,1,NA,NA,NA,NA,NA
1728,AVIBASE-07FD1D4C,Phyllastrephus terrestris,Phyllastrephus terrestris,Phyllastrephus terrestris,Phyllastrephus terrestris,Phyllastrephus terrestris,1,NHMUK,95.5.1.739,M,0,NA,NA,NA,24.6,NA,4.1,5.7,22,91,NA,NA,NA,87,GT,0,NA,NA,NA,NA,NA
1729,AVIBASE-C47F378C,Phyllastrephus viridiceps,Phyllastrephus viridiceps,Phyllastrephus albigularis,Phyllastrephus albigularis viridiceps,Phyllastrephus albigularis,NA,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GAPSPECIES,NA,NA,NA,NA,NA,NA
1730,AVIBASE-1D1C9EDA,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,1,NHMUK,1924.11.2.121,M,0,NA,Cameroon,NA,21.7,12.6,4.3,5,20.9,87.5,9.7,77.8,11.1,84.5,CS,1,NA,NA,NA,NA,NA
1731,AVIBASE-1D1C9EDA,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,1,NHMUK,1933.5.31.2,F,0,NA,Uganda,NA,18.5,10.4,3.5,4.6,16.7,75,7.2,67.8,9.6,70.5,CS,1,NA,NA,NA,NA,NA
1732,AVIBASE-1D1C9EDA,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,1,NHMUK,1945.23.8,M,0,NA,Uganda,NA,20.9,12.3,3.7,5.3,21,90,12.2,77.8,13.6,87,CS,1,NA,NA,NA,NA,NA
1733,AVIBASE-1D1C9EDA,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,1,NHMUK,1966.16.1317,F,0,NA,Cameroon,NA,17.9,10,3.8,4.5,18.2,78,8,70,10.3,73,CS,1,NA,NA,NA,NA,NA
1734,AVIBASE-1D1C9EDA,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,79,SAL,0,NA,NA,NA,NA,NA
1735,AVIBASE-1D1C9EDA,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,SEM,0,NA,NA,NA,NA,NA
1736,AVIBASE-1D1C9EDA,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,2,Field1,NA,U,0,NA,Equatorial Guinea,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,78,SAL,0,NA,NA,NA,NA,NA
1737,AVIBASE-58147836,Microtarsus urostictus,Poliolophus urostictus,Brachypodius urostictus,Brachypodius urostictus,Pycnonotus urostictus,1,NHMUK,24.5.95.333,M,0,NA,Philippines,NA,16.4,9.4,4.2,4.9,17.2,83,12.6,70.4,15.2,89,CV,1,NA,NA,NA,NA,NA
1738,AVIBASE-58147836,Microtarsus urostictus,Poliolophus urostictus,Brachypodius urostictus,Brachypodius urostictus,Pycnonotus urostictus,1,NHMUK,42.2.15.20,U,0,NA,Philippines,NA,15.2,8.5,4,4.1,17,81,12.3,68.7,15.2,88,CV,1,NA,NA,NA,NA,NA
1739,AVIBASE-58147836,Microtarsus urostictus,Poliolophus urostictus,Brachypodius urostictus,Brachypodius urostictus,Pycnonotus urostictus,1,NHMUK,96.6.6.323,F,0,NA,Philippines,NA,14.4,NA,NA,3.8,15.2,NA,11.4,59.6,16.1,77,CV,1,NA,NA,NA,NA,NA
1740,AVIBASE-58147836,Microtarsus urostictus,Poliolophus urostictus,Brachypodius urostictus,Brachypodius urostictus,Pycnonotus urostictus,1,NHMUK,97.5.13.332,F,0,NA,Philippines,NA,15.5,9.2,3.9,4.2,16.2,79,12.3,66.7,15.6,84,CV,1,NA,NA,NA,NA,NA
1741,AVIBASE-58147836,Microtarsus urostictus,Poliolophus urostictus,Brachypodius urostictus,Brachypodius urostictus,Pycnonotus urostictus,1,NHMUK,1905.11.26.77,M,0,NA,Philippines,NA,14.7,NA,4.1,4.6,15,81,NA,NA,NA,78,GT,0,NA,NA,NA,NA,NA
1742,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,1,NHMUK,1915.12.18.137,M,0,NA,Thailand,NA,18.4,9.3,4.2,4.3,22.6,87,10.9,76.1,12.5,75,PW,1,NA,NA,NA,NA,NA
1743,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,1,NHMUK,1919.12.12.103,M,0,NA,Indonesia,NA,18.8,10.2,4.9,5.9,22.6,95,14,81,14.7,82,PW,1,NA,NA,NA,NA,NA
1744,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,1,NHMUK,1955.1.5679,M,0,NA,Thailand,NA,19.9,10.2,3.9,4.5,20.6,89,16,73.1,18,73,PW,1,NA,NA,NA,NA,NA
1745,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,1,NHMUK,1955.1.5680,M,0,NA,Thailand,NA,19.3,11,4.4,4.8,21.9,92,17.7,74.3,19.2,85,PW,1,NA,NA,NA,NA,NA
1746,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,1,NHMUK,1955.1.5683,M,0,NA,Thailand,NA,18.5,10.4,4.1,4.8,20.8,88,13.1,74.9,14.9,78,PW,1,NA,NA,NA,NA,NA
1747,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,1,NHMUK,73.5.12.123,F,0,NA,Indonesia,NA,17.5,9.6,4.1,5,21,92,11.8,80.2,12.8,96,CV,1,NA,NA,NA,NA,NA
1748,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,1,NHMUK,73.5.12.124,M,0,NA,Indonesia,NA,18.8,10,4.1,5.1,19.1,94,13.8,80.2,14.7,85,CV,1,NA,NA,NA,NA,NA
1749,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,1,NHMUK,79.4.5.1648,F,0,NA,Indonesia,NA,18,8.8,3.9,4.8,18.2,87,13.3,73.7,15.3,80,CV,1,NA,NA,NA,NA,NA
1750,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,1,NHMUK,98.10.2.113,M,0,NA,Indonesia,NA,17.4,8.9,4,4.5,18.6,89,15.2,73.8,17.1,76,CV,1,NA,NA,NA,NA,NA
1751,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,2,Field1,NA,M,0,NA,Indonesia,NA,20.8,NA,NA,5,32.9,96,NA,NA,NA,90,NM,0,NA,NA,NA,NA,NA
1752,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,2,Field1,NA,U,0,NA,Indonesia,NA,21.5,NA,NA,4.8,23.4,99,NA,NA,NA,90,NM,0,NA,NA,NA,NA,NA
1753,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,2,Field1,NA,U,0,NA,Indonesia,NA,19.7,NA,NA,4.7,20.5,92,NA,NA,NA,80,NM,0,NA,NA,NA,NA,NA
1754,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,2,Field1,NA,F,0,NA,Indonesia,NA,20.4,NA,NA,4.8,21.9,96,NA,NA,NA,82,NM,0,NA,NA,NA,NA,NA
1755,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,2,Field1,NA,U,0,NA,Indonesia,NA,19.9,NA,NA,4.4,21.7,88.5,NA,NA,NA,79,NM,0,NA,NA,NA,NA,NA
1756,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,2,Field1,NA,U,0,NA,Indonesia,NA,21.6,NA,3.5,4.7,22.9,93,NA,NA,NA,85,NM,0,NA,NA,NA,NA,NA
1757,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,NHMUK,95.5.1.1299,M,0,NA,NA,NA,19.9,NA,4.5,5.8,20.7,102,NA,NA,NA,95,GT,0,NA,NA,NA,NA,NA
1758,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,ZFMK,1966.24,M,0,NA,Zimbabwe,NA,22.3,NA,NA,NA,22,102,17,85,16.7,88,LB,0,NA,NA,NA,NA,NA
1759,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,ZFMK,1966.242,F,0,NA,Zimbabwe,NA,20.4,NA,NA,NA,22.1,98,15.5,82.5,15.8,87,LB,0,NA,NA,NA,NA,NA
1760,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,ZFMK,1976.1139,M,0,NA,Botswana,NA,19.9,NA,NA,NA,21.6,96,14.5,81.5,15.1,84,LB,0,NA,NA,NA,NA,NA
1761,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,ZFMK,1976.114,F,0,NA,Botswana,NA,19.1,NA,NA,NA,21.9,91,16.5,74.5,18.1,77.5,LB,0,NA,NA,NA,NA,NA
1762,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,NHMUK,1927.12.18.352,M,0,NA,Algeria,NA,19.1,10.1,4.1,5.2,20.2,97,14.4,82.6,14.8,90,CV,1,NA,NA,NA,NA,NA
1763,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,NHMUK,1934.1.1.6352,F,0,NA,Algeria,NA,18.6,9.8,4.2,5.3,21.7,92,13.5,78.5,14.7,87,CV,1,NA,NA,NA,NA,NA
1764,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,NHMUK,1934.10.19.63,M,0,NA,Democratic Republic of the Congo,NA,17.1,8.6,4.1,5.1,20.9,96,14.4,81.6,15,87,NS,1,NA,NA,NA,NA,NA
1765,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,NHMUK,1939.12.9.3850,M,0,NA,Democratic Republic of the Congo,NA,17.9,10,4.2,5,22.7,94,12.9,81.1,13.7,83,NS,1,NA,NA,NA,NA,NA
1766,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,NHMUK,1946.5.2268,F,0,NA,Ethiopia,NA,15.3,7.8,3.9,4.6,17.5,84,11.8,72.2,14,73,CV,1,NA,NA,NA,NA,NA
1767,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,NHMUK,1946.5.2269,M,0,NA,Ethiopia,NA,16.4,8.9,3.7,4.4,20.8,87,10.8,76.2,12.4,80,CV,1,NA,NA,NA,NA,NA
1768,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,NHMUK,1946.5.2273,F,0,NA,Ethiopia,NA,14.8,7.9,4,4.5,18.4,80,11.3,68.7,14.1,74,CV,1,NA,NA,NA,NA,NA
1769,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,NHMUK,1946.5.2279,M,0,NA,Ethiopia,NA,15.7,7.9,4.2,4.3,19.9,85,11.4,73.6,13.4,75,CV,1,NA,NA,NA,NA,NA
1770,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,NHMUK,1953.54.215,F,0,NA,Democratic Republic of the Congo,NA,16.5,9.7,3.7,4.5,19.7,85,12.8,72.2,15.1,80,NS,1,NA,NA,NA,NA,NA
1771,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,NHMUK,1953.54.217,F,0,NA,Democratic Republic of the Congo,NA,17.4,8.9,4.2,4.8,21.4,87,15.7,71.3,18,75,NS,1,NA,NA,NA,NA,NA
1772,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,NHMUK,1957.13.1670,F,0,NA,Algeria,NA,17.8,9.3,4.1,4.7,18.5,92,13,79,14.1,88,CV,1,NA,NA,NA,NA,NA
1773,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,NHMUK,1965.M.9670,M,0,NA,Somalia,NA,17.4,8.9,4,4.5,21,89,14.2,74.8,16,79,CV,1,NA,NA,NA,NA,NA
1774,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,NHMUK,1965.M.9672,M,0,NA,Somalia,NA,18.1,9.6,3.5,4.7,19.3,88,13.7,74.3,15.6,77,CV,1,NA,NA,NA,NA,NA
1775,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,NHMUK,1965.M.9673,F,0,NA,Somalia,NA,16.6,8.6,3.5,4.5,18.9,86,11.6,74.4,13.5,78,CV,1,NA,NA,NA,NA,NA
1776,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,NHMUK,1965.M.9674,F,0,NA,Somalia,NA,17.9,8.5,3.8,4.7,21.3,84,10.1,73.9,12,75,CV,1,NA,NA,NA,NA,NA
1777,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,NHMUK,97.11.10.983,M,0,NA,Algeria,NA,19.7,10.7,4.4,5.5,21.9,102,13.1,88.9,12.8,94,CV,1,NA,NA,NA,NA,NA
1778,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,ZFMK,F.II.1.a.?.a,F,0,NA,Morocco,NA,19.3,NA,NA,NA,22.9,98.5,16,82.5,16.2,91,DH,0,NA,NA,NA,NA,NA
1779,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,ZFMK,F.II.1.a.?.b,M,0,NA,Morocco,NA,21.1,NA,NA,NA,22.6,95,14,81,14.7,90,DH,0,NA,NA,NA,NA,NA
1780,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,ZFMK,F.II.1.a.?.c,M,0,NA,Morocco,NA,23.2,NA,NA,NA,22.3,104,17,87,16.3,94,DH,0,NA,NA,NA,NA,NA
1781,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,1,ZFMK,F.II.1.a.?.d,F,0,NA,Morocco,NA,21.3,NA,NA,NA,21.6,94,12,82,12.8,85,DH,0,NA,NA,NA,NA,NA
1782,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,2,Field1,NA,U,0,NA,Ghana,NA,18.3,10.7,5.7,5.3,21.9,92,NA,NA,NA,83,NNDA,1,NA,NA,NA,NA,NA
1783,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,2,Field1,NA,U,0,NA,Zambia,NA,17,10.4,4.3,5.3,22.8,99,19,80,19.2,90,MFZ,1,NA,NA,NA,NA,NA
1784,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,2,Field1,NA,F,0,NA,Zambia,NA,21.2,10.1,4.1,5.2,16.5,93,13,80,14,84,MFZ,1,NA,NA,NA,NA,NA
1785,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,2,Field1,NA,U,0,NA,Zambia,NA,18.5,9.5,5.9,5.3,22.4,95,16,79,16.8,88,MFZ,1,NA,NA,NA,NA,NA
1786,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,2,Field1,NA,U,0,NA,Zambia,NA,18.9,10.8,5,5.2,22.1,100,14,86,14,89,MFZ,1,NA,NA,NA,NA,NA
1787,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,2,Field1,NA,U,0,NA,Zambia,NA,16.2,10.4,4.4,5.2,21.3,95,13,82,13.7,91,MFZ,1,NA,NA,NA,NA,NA
1788,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,2,Field1,NA,U,0,NA,Zambia,NA,17.7,11.7,3.9,5.2,21.6,94,13,81,13.8,87,MFZ,1,NA,NA,NA,NA,NA
1789,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,2,Field1,NA,U,0,NA,Zambia,NA,13.5,8.3,5.3,5.4,24,95,NA,NA,NA,90,CM,1,NA,NA,NA,NA,NA
1790,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,2,Field1,NA,U,0,NA,Zambia,NA,16.5,9.6,4.6,5.2,21.2,93,13,80,14,88,MFZ,1,NA,NA,NA,NA,NA
1791,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,2,Field1,NA,U,0,NA,Zambia,NA,19.2,10.8,5.3,5.6,21.4,99,18,81,18.2,89,MFZ,1,NA,NA,NA,NA,NA
1792,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,2,Field1,NA,U,0,NA,Zambia,NA,18.2,11,4.9,5.2,21.1,100,18,82,18,91,MFZ,1,NA,NA,NA,NA,NA
1793,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,2,Field1,NA,U,0,NA,Zambia,NA,18.3,9.8,4.7,4.7,22,89,NA,NA,NA,84,MFZ,1,NA,NA,NA,NA,NA
1794,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,2,Field1,NA,U,0,NA,Zambia,NA,17.9,10.2,4.2,5.2,22.3,98,12,86,12.2,88,MFZ,1,NA,NA,NA,NA,NA
1795,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,2,Field1,NA,U,0,NA,Zambia,NA,18.4,10,4.8,5,21.9,89,13,76,14.6,82,MFZ,1,NA,NA,NA,NA,NA
